antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,zhangs_metric
frozenset({'Pleated'}),frozenset({'Tracksuit Bottoms'}),0.13595166163141995,0.1228600201409869,0.01812688821752266,0.13333333333333333,1.0852459016393443,0.00142386433128577,1.0120845921450152,0.09090909090909105
frozenset({'Peacoat'}),frozenset({'Bomber'}),0.12185297079556898,0.14501510574018128,0.019133937562940583,0.15702479338842976,1.0828168044077133,0.001463416118265927,1.0142467863278242,0.08709560598744562
frozenset({'Bomber'}),frozenset({'Peacoat'}),0.14501510574018128,0.12185297079556898,0.019133937562940583,0.13194444444444442,1.0828168044077133,0.001463416118265927,1.0116253776435045,0.08945508647944944
frozenset({'Windbreaker'}),frozenset({'Drawstring'}),0.1339375629405841,0.13897280966767372,0.02014098690835851,0.15037593984962405,1.0820529584831644,0.0015273074664646467,1.0134213833114991,0.08755813953488364
frozenset({'Drawstring'}),frozenset({'Windbreaker'}),0.13897280966767372,0.1339375629405841,0.02014098690835851,0.14492753623188404,1.0820529584831642,0.0015273074664646467,1.0128526806288083,0.0880701754385964
frozenset({'Linen'}),frozenset({'Cardigan'}),0.12185297079556898,0.1299093655589124,0.017119838872104734,0.14049586776859505,1.0814914472419759,0.001289996744583688,1.0123169881478038,0.0858067997841339
frozenset({'Cardigan'}),frozenset({'Linen'}),0.1299093655589124,0.12185297079556898,0.017119838872104734,0.13178294573643412,1.0814914472419759,0.001289996744583688,1.0114372032801036,0.08660130718954255
frozenset({'Cords'}),frozenset({'Relaxed Leg'}),0.11983887210473314,0.13997985901309165,0.01812688821752266,0.1512605042016807,1.0805876307357476,0.0013518597960141925,1.013291057202397,0.08473175692855316
frozenset({'Relaxed Leg'}),frozenset({'Cords'}),0.13997985901309165,0.11983887210473314,0.01812688821752266,0.12949640287769784,1.0805876307357474,0.0013518597960141925,1.011094188243323,0.08671610720791038
frozenset({'Coach'}),frozenset({'Denim'}),0.12890231621349446,0.23867069486404835,0.03323262839879154,0.2578125,1.0802017405063291,0.002467423018531534,1.0257910637621244,0.08523384130320548
frozenset({'Denim'}),frozenset({'Coach'}),0.23867069486404835,0.12890231621349446,0.03323262839879154,0.13924050632911392,1.0802017405063291,0.002467423018531534,1.0120105443990284,0.09752284752284754
frozenset({'Polo'}),frozenset({'Casual Slim Fit'}),0.11983887210473314,0.14803625377643503,0.019133937562940583,0.15966386554621848,1.0785457039958841,0.0013934398797625681,1.0138368580060424,0.08274117788751056
frozenset({'Casual Slim Fit'}),frozenset({'Polo'}),0.14803625377643503,0.11983887210473314,0.019133937562940583,0.1292517006802721,1.0785457039958841,0.0013934398797625681,1.0108100453172206,0.08547965658827925
frozenset({'Cords'}),frozenset({'Cropped'}),0.11983887210473314,0.12487411883182276,0.016112789526686808,0.13445378151260504,1.0767145567904581,0.0011480159708087533,1.0110677656214864,0.08094965675057211
frozenset({'Cropped'}),frozenset({'Cords'}),0.12487411883182276,0.11983887210473314,0.016112789526686808,0.12903225806451613,1.0767145567904581,0.0011480159708087533,1.010555369064936,0.08141542002301498
frozenset({'Cargo Pants'}),frozenset({'Puffer'}),0.12890231621349446,0.1309164149043303,0.01812688821752266,0.140625,1.0741586538461538,0.0012514591059876352,1.0112972626567793,0.07925497752087357
frozenset({'Puffer'}),frozenset({'Cargo Pants'}),0.1309164149043303,0.12890231621349446,0.01812688821752266,0.13846153846153847,1.0741586538461538,0.0012514591059876352,1.0110955258236225,0.07943865070168672
frozenset({'High-Waisted'}),frozenset({'Linen'}),0.1309164149043303,0.12185297079556898,0.017119838872104734,0.13076923076923078,1.0731722822631915,0.0011672847901067797,1.0102576442174869,0.07845409310885419
frozenset({'Puffer'}),frozenset({'Leather'}),0.1309164149043303,0.12185297079556898,0.017119838872104734,0.13076923076923078,1.0731722822631915,0.0011672847901067797,1.0102576442174869,0.07845409310885419
frozenset({'Linen'}),frozenset({'High-Waisted'}),0.12185297079556898,0.1309164149043303,0.017119838872104734,0.14049586776859505,1.0731722822631913,0.0011672847901067797,1.0111453249670772,0.07764436049649218
frozenset({'Leather'}),frozenset({'Puffer'}),0.12185297079556898,0.1309164149043303,0.017119838872104734,0.14049586776859505,1.0731722822631913,0.0011672847901067797,1.0111453249670772,0.07764436049649218
frozenset({'Flannel'}),frozenset({'Bomber'}),0.13595166163141995,0.14501510574018128,0.021148036253776436,0.15555555555555556,1.072685185185185,0.001432991666742725,1.0124821116234695,0.07842157842157826
frozenset({'Bomber'}),frozenset({'Flannel'}),0.14501510574018128,0.13595166163141995,0.021148036253776436,0.14583333333333331,1.072685185185185,0.001432991666742725,1.0115687863827278,0.07925290257445719
frozenset({'Chinos'}),frozenset({'Coach'}),0.12386706948640483,0.12890231621349446,0.017119838872104734,0.13821138211382114,1.072217987804878,0.0011530867127292864,1.0108020292994357,0.07687626774847871
frozenset({'Coach'}),frozenset({'Chinos'}),0.12890231621349446,0.12386706948640483,0.017119838872104734,0.1328125,1.072217987804878,0.0011530867127292864,1.0103154514030648,0.0773206392383543
frozenset({'Trench Coat'}),frozenset({'Denim'}),0.1339375629405841,0.23867069486404835,0.03423967774420947,0.2556390977443609,1.0710954601694107,0.0022727065287830514,1.0227959351826421,0.07664158686730503
frozenset({'Denim'}),frozenset({'Trench Coat'}),0.23867069486404835,0.1339375629405841,0.03423967774420947,0.14345991561181434,1.0710954601694107,0.0022727065287830514,1.0111172294733082,0.08718487394957979
frozenset({'Cuban Collar'}),frozenset({'Camp Collared'}),0.11681772406847936,0.13695871097683787,0.017119838872104734,0.14655172413793105,1.070043103448276,0.0011206339644378727,1.0112402982493618,0.07411630558722918
frozenset({'Camp Collared'}),frozenset({'Cuban Collar'}),0.13695871097683787,0.11681772406847936,0.017119838872104734,0.125,1.0700431034482758,0.0011206339644378727,1.0093511724931665,0.07584597432905482
frozenset({'Puffer'}),frozenset({'Henley'}),0.1309164149043303,0.14400805639476336,0.02014098690835851,0.15384615384615385,1.0683162990855297,0.0012879684478154727,1.0116268424425525,0.07358053302433365
frozenset({'Henley'}),frozenset({'Puffer'}),0.14400805639476336,0.1309164149043303,0.02014098690835851,0.13986013986013984,1.0683162990855297,0.0012879684478154727,1.0103979891762664,0.07470588235294112
frozenset({'Cropped'}),frozenset({'Pleated'}),0.12487411883182276,0.13595166163141995,0.01812688821752266,0.14516129032258066,1.067741935483871,0.001150044267576967,1.0107735279028673,0.07249712313003456
frozenset({'Pleated'}),frozenset({'Cropped'}),0.13595166163141995,0.12487411883182276,0.01812688821752266,0.13333333333333333,1.067741935483871,0.001150044267576967,1.0097606321171275,0.07342657342657347
frozenset({'Pullover'}),frozenset({'Shearling'}),0.13494461228600202,0.13997985901309165,0.02014098690835851,0.14925373134328357,1.0662514764307955,0.0012514591059876318,1.0109008674758397,0.07182770663562273
frozenset({'Shearling'}),frozenset({'Pullover'}),0.13997985901309165,0.13494461228600202,0.02014098690835851,0.14388489208633093,1.0662514764307955,0.0012514591059876318,1.0104428478339975,0.07224824355971887
frozenset({'Joggers'}),frozenset({'Denim'}),0.1510574018126888,0.23867069486404835,0.038267875125881166,0.25333333333333335,1.0614345991561183,0.002214900070888974,1.0196374622356497,0.06817756134107518
frozenset({'Denim'}),frozenset({'Joggers'}),0.23867069486404835,0.1510574018126888,0.038267875125881166,0.16033755274261602,1.061434599156118,0.002214900070888974,1.011052240052225,0.07602339181286556
frozenset({'Cuban Collar'}),frozenset({'Leather'}),0.11681772406847936,0.12185297079556898,0.015105740181268883,0.12931034482758622,1.0611997720148192,0.0008711534619476324,1.0085649048288514,0.06529836564044096
frozenset({'Leather'}),frozenset({'Cuban Collar'}),0.12185297079556898,0.11681772406847936,0.015105740181268883,0.12396694214876035,1.0611997720148192,0.0008711534619476324,1.0081608998840943,0.06567278287461781
frozenset({'Cargo Pants'}),frozenset({'Relaxed Leg'}),0.12890231621349446,0.13997985901309165,0.019133937562940583,0.1484375,1.0604204136690647,0.0010902095129146708,1.009931908681874,0.06540918770915717
frozenset({'Relaxed Leg'}),frozenset({'Cargo Pants'}),0.13997985901309165,0.12890231621349446,0.019133937562940583,0.13669064748201437,1.0604204136690647,0.0010902095129146708,1.009021483719369,0.06625169481079737
frozenset({'Dress'}),frozenset({'Pleated'}),0.11883182275931521,0.13595166163141995,0.017119838872104734,0.1440677966101695,1.05969868173258,0.000964455113285443,1.0094822171038857,0.06393277310924354
frozenset({'Pleated'}),frozenset({'Dress'}),0.13595166163141995,0.11883182275931521,0.017119838872104734,0.1259259259259259,1.05969868173258,0.000964455113285443,1.0081161349787495,0.06519950637597681
frozenset({'Linen'}),frozenset({'Cropped'}),0.12185297079556898,0.12487411883182276,0.016112789526686808,0.1322314049586777,1.0589176219674754,0.0008965071715502995,1.0084783963938042,0.06336009174311936
frozenset({'Cropped'}),frozenset({'Linen'}),0.12487411883182276,0.12185297079556898,0.016112789526686808,0.12903225806451613,1.0589176219674754,0.0008965071715502995,1.008242885382865,0.06357882623705417
frozenset({'Chambray'}),frozenset({'Flannel'}),0.13293051359516617,0.13595166163141995,0.019133937562940583,0.14393939393939392,1.0587542087542086,0.0010618133581596842,1.0093308023420582,0.0640014670823399
frozenset({'Flannel'}),frozenset({'Chambray'}),0.13595166163141995,0.13293051359516617,0.019133937562940583,0.14074074074074072,1.0587542087542086,0.0010618133581596842,1.009089488488384,0.06422524843577465
frozenset({'Trench Coat'}),frozenset({'Pullover'}),0.1339375629405841,0.13494461228600202,0.019133937562940583,0.14285714285714285,1.0586353944562898,0.0010597850613914689,1.0092312856663308,0.0639534883720928
frozenset({'Pullover'}),frozenset({'Trench Coat'}),0.13494461228600202,0.1339375629405841,0.019133937562940583,0.1417910447761194,1.0586353944562898,0.0010597850613914689,1.0091510136170585,0.0640279394644934
frozenset({'Oxford Cloth'}),frozenset({'Drawstring'}),0.13695871097683787,0.13897280966767372,0.02014098690835851,0.14705882352941177,1.0581841432225063,0.0011074500354444836,1.0094801541827274,0.06371061843640594
frozenset({'Drawstring'}),frozenset({'Oxford Cloth'}),0.13897280966767372,0.13695871097683787,0.02014098690835851,0.14492753623188404,1.058184143222506,0.0011074500354444836,1.009319473603359,0.06385964912280687
frozenset({'Coach'}),frozenset({'Casual Slim Fit'}),0.12890231621349446,0.14803625377643503,0.02014098690835851,0.15625,1.055484693877551,0.0010587709130073682,1.00973481033904,0.06034682080924869
frozenset({'Casual Slim Fit'}),frozenset({'Coach'}),0.14803625377643503,0.12890231621349446,0.02014098690835851,0.1360544217687075,1.055484693877551,0.0010587709130073682,1.0082784213906797,0.061702127659574606
frozenset({'Mandarin Collar'}),frozenset({'Drawstring'}),0.11681772406847936,0.13897280966767372,0.017119838872104734,0.14655172413793105,1.0545352323838082,0.0008853515393251257,1.0088803442277763,0.058555235092896965
frozenset({'Drawstring'}),frozenset({'Mandarin Collar'}),0.13897280966767372,0.11681772406847936,0.017119838872104734,0.12318840579710144,1.054535232383808,0.0008853515393251257,1.0072657361863624,0.06006191950464402
frozenset({'Henley'}),frozenset({'Slim-Fit'}),0.14400805639476336,0.14602215508559918,0.022155085599194362,0.15384615384615385,1.0535809018567641,0.0011267188547425151,1.0092465439897464,0.05941176470588247
frozenset({'Slim-Fit'}),frozenset({'Henley'}),0.14602215508559918,0.14400805639476336,0.022155085599194362,0.1517241379310345,1.0535809018567641,0.0011267188547425151,1.0090961936809701,0.05955188679245294
frozenset({'Cuban Collar'}),frozenset({'Puffer'}),0.11681772406847936,0.1309164149043303,0.016112789526686808,0.13793103448275862,1.053580901856764,0.0008194318943581906,1.008136958710977,0.057582668187001106
frozenset({'Puffer'}),frozenset({'Cuban Collar'}),0.1309164149043303,0.11681772406847936,0.016112789526686808,0.12307692307692307,1.053580901856764,0.0008194318943581906,1.0071376830798042,0.058516801853997644
frozenset({'Chinos'}),frozenset({'Drawstring'}),0.12386706948640483,0.13897280966767372,0.01812688821752266,0.14634146341463417,1.0530222693531284,0.0009127335456960047,1.0086318515321537,0.05747126436781606
frozenset({'Drawstring'}),frozenset({'Chinos'}),0.13897280966767372,0.12386706948640483,0.01812688821752266,0.13043478260869565,1.0530222693531284,0.0009127335456960047,1.0075528700906344,0.058479532163742666
frozenset({'Cardigan'}),frozenset({'Shearling'}),0.1299093655589124,0.13997985901309165,0.019133937562940583,0.14728682170542634,1.0522001003848083,0.0009492428875238421,1.0085690744301017,0.05701754385964894
frozenset({'Shearling'}),frozenset({'Cardigan'}),0.13997985901309165,0.1299093655589124,0.019133937562940583,0.13669064748201437,1.0522001003848083,0.0009492428875238421,1.0078549848942597,0.057685196598052324
frozenset({'Dress'}),frozenset({'Camp Collared'}),0.11883182275931521,0.13695871097683787,0.017119838872104734,0.1440677966101695,1.0519067796610169,0.0008447856039608577,1.0083056644032984,0.05599999999999998
frozenset({'Camp Collared'}),frozenset({'Dress'}),0.13695871097683787,0.11883182275931521,0.017119838872104734,0.125,1.0519067796610169,0.0008447856039608577,1.0070493454179255,0.05717619603267209
frozenset({'Parka'}),frozenset({'Camp Collared'}),0.12588116817724068,0.13695871097683787,0.01812688821752266,0.14400000000000002,1.0514117647058825,0.0008863656877092334,1.0082258049336006,0.055939580133128636
frozenset({'Camp Collared'}),frozenset({'Parka'}),0.13695871097683787,0.12588116817724068,0.01812688821752266,0.1323529411764706,1.0514117647058825,0.0008863656877092334,1.0074589926092818,0.056657591079994934
frozenset({'Chambray'}),frozenset({'Oxford Cloth'}),0.13293051359516617,0.13695871097683787,0.019133937562940583,0.14393939393939392,1.0509692513368982,0.0009279457714576021,1.0081544261155522,0.05593251421236
frozenset({'Oxford Cloth'}),frozenset({'Chambray'}),0.13695871097683787,0.13293051359516617,0.019133937562940583,0.13970588235294115,1.0509692513368982,0.0009279457714576021,1.0078756423167299,0.056193576122336004
frozenset({'Flannel'}),frozenset({'Casual Slim Fit'}),0.13595166163141995,0.14803625377643503,0.021148036253776436,0.15555555555555556,1.0507936507936508,0.0010222615711795273,1.0089044363173796,0.055944055944056034
frozenset({'Casual Slim Fit'}),frozenset({'Flannel'}),0.14803625377643503,0.13595166163141995,0.021148036253776436,0.14285714285714288,1.0507936507936508,0.0010222615711795273,1.0080563947633434,0.056737588652482365
frozenset({'Polo'}),frozenset({'Flannel'}),0.11983887210473314,0.13595166163141995,0.017119838872104734,0.14285714285714285,1.0507936507936506,0.0008275450814310449,1.0080563947633434,0.054919908466819246
frozenset({'Flannel'}),frozenset({'Polo'}),0.13595166163141995,0.11983887210473314,0.017119838872104734,0.1259259259259259,1.0507936507936506,0.0008275450814310449,1.0069640022530595,0.05594405594405597
frozenset({'Cropped'}),frozenset({'Drawstring'}),0.12487411883182276,0.13897280966767372,0.01812688821752266,0.14516129032258066,1.0445301542777,0.0007727810686892871,1.0072393547283818,0.04871499808208687
frozenset({'Drawstring'}),frozenset({'Cropped'}),0.13897280966767372,0.12487411883182276,0.01812688821752266,0.13043478260869565,1.0445301542777,0.0007727810686892871,1.0063947633434038,0.04951267056530232
frozenset({'Chinos'}),frozenset({'Casual Slim Fit'}),0.12386706948640483,0.14803625377643503,0.019133937562940583,0.15447154471544716,1.0434710469553676,0.0007971206299078465,1.0076109690913317,0.0475499092558985
frozenset({'Casual Slim Fit'}),frozenset({'Chinos'}),0.14803625377643503,0.12386706948640483,0.019133937562940583,0.1292517006802721,1.0434710469553676,0.0007971206299078465,1.0061839123867071,0.048898842851810516
frozenset({'Windbreaker'}),frozenset({'Camp Collared'}),0.1339375629405841,0.13695871097683787,0.019133937562940583,0.14285714285714285,1.0430672268907561,0.0007900215912190964,1.0068815038603558,0.04767441860465109
frozenset({'Camp Collared'}),frozenset({'Windbreaker'}),0.13695871097683787,0.1339375629405841,0.019133937562940583,0.13970588235294115,1.0430672268907561,0.0007900215912190964,1.0067050550434236,0.04784130688448067
frozenset({'Polo'}),frozenset({'Coach'}),0.11983887210473314,0.12890231621349446,0.016112789526686808,0.13445378151260504,1.0430672268907561,0.0006652813399739763,1.00641382884072,0.046910755148741365
frozenset({'Coach'}),frozenset({'Polo'}),0.12890231621349446,0.11983887210473314,0.016112789526686808,0.125,1.0430672268907561,0.0006652813399739763,1.005898431880305,0.04739884393063579
frozenset({'Pullover'}),frozenset({'Pleated'}),0.13494461228600202,0.13595166163141995,0.019133937562940583,0.1417910447761194,1.0429519071310116,0.0007879932944508811,1.0068041507946932,0.04760737699895821
frozenset({'Pleated'}),frozenset({'Pullover'}),0.13595166163141995,0.13494461228600202,0.019133937562940583,0.14074074074074072,1.0429519071310114,0.0007879932944508811,1.006745494322325,0.04766286345233694
frozenset({'Drawstring'}),frozenset({'Slim-Fit'}),0.13897280966767372,0.14602215508559918,0.021148036253776436,0.15217391304347827,1.042128935532234,0.0008549270878019273,1.0072559196426267,0.046950710108604986
frozenset({'Slim-Fit'}),frozenset({'Drawstring'}),0.14602215508559918,0.13897280966767372,0.021148036253776436,0.14482758620689656,1.0421289355322338,0.0008549270878019273,1.0068463112757042,0.04733827493261469
frozenset({'Peacoat'}),frozenset({'Pullover'}),0.12185297079556898,0.13494461228600202,0.017119838872104734,0.14049586776859505,1.0411372887627977,0.0006764369721991501,1.0064586722441706,0.044994603345925505
frozenset({'Pullover'}),frozenset({'Peacoat'}),0.13494461228600202,0.12185297079556898,0.017119838872104734,0.12686567164179105,1.0411372887627977,0.0006764369721991501,1.0057410419948185,0.04567554612066012
frozenset({'Cardigan'}),frozenset({'Denim'}),0.1299093655589124,0.23867069486404835,0.032225579053373615,0.24806201550387597,1.0393484447061132,0.0012200205060803257,1.012489488273585,0.04351128472222219
frozenset({'Denim'}),frozenset({'Cardigan'}),0.23867069486404835,0.1299093655589124,0.032225579053373615,0.1350210970464135,1.0393484447061132,0.0012200205060803257,1.0059096603050623,0.0497271825396825
frozenset({'High-Waisted'}),frozenset({'Casual Slim Fit'}),0.1309164149043303,0.14803625377643503,0.02014098690835851,0.15384615384615385,1.0392464678178965,0.0007606112880800056,1.0068662455369404,0.04345307068366173
frozenset({'Casual Slim Fit'}),frozenset({'High-Waisted'}),0.14803625377643503,0.1309164149043303,0.02014098690835851,0.1360544217687075,1.0392464678178965,0.0007606112880800056,1.0059471418036492,0.04432624113475186
frozenset({'Mandarin Collar'}),frozenset({'Chambray'}),0.11681772406847936,0.13293051359516617,0.016112789526686808,0.13793103448275862,1.0376175548589341,0.0005841494692454419,1.0058006042296073,0.041049030786773
frozenset({'Chambray'}),frozenset({'Mandarin Collar'}),0.13293051359516617,0.11681772406847936,0.016112789526686808,0.12121212121212122,1.0376175548589341,0.0005841494692454419,1.0050005208875925,0.041811846689895384
frozenset({'Pullover'}),frozenset({'Joggers'}),0.13494461228600202,0.1510574018126888,0.021148036253776436,0.15671641791044777,1.0374626865671643,0.0007636537332323251,1.0067106916557496,0.04174289040412445
frozenset({'Joggers'}),frozenset({'Pullover'}),0.1510574018126888,0.13494461228600202,0.021148036253776436,0.14,1.0374626865671643,0.0007636537332323251,1.0058783578069743,0.042535163531604865
frozenset({'Henley'}),frozenset({'Pullover'}),0.14400805639476336,0.13494461228600202,0.02014098690835851,0.13986013986013984,1.0364262603068572,0.0007078755721064561,1.0057148003504202,0.0410588235294117
frozenset({'Pullover'}),frozenset({'Henley'}),0.13494461228600202,0.14400805639476336,0.02014098690835851,0.14925373134328357,1.036426260306857,0.0007078755721064561,1.0061659687991378,0.04062863795110588
frozenset({'Chambray'}),frozenset({'Drawstring'}),0.13293051359516617,0.13897280966767372,0.019133937562940583,0.14393939393939392,1.0357378129117258,0.0006602105980534415,1.0058016736625404,0.03979460847240039
frozenset({'Drawstring'}),frozenset({'Chambray'}),0.13897280966767372,0.13293051359516617,0.019133937562940583,0.13768115942028983,1.0357378129117256,0.0006602105980534415,1.005509152301404,0.04007386888273302
frozenset({'Cropped'}),frozenset({'Casual Slim Fit'}),0.12487411883182276,0.14803625377643503,0.019133937562940583,0.1532258064516129,1.0350559578670178,0.0006480408174441635,1.006128614587829,0.038701471746108655
frozenset({'Casual Slim Fit'}),frozenset({'Cropped'}),0.14803625377643503,0.12487411883182276,0.019133937562940583,0.1292517006802721,1.0350559578670178,0.0006480408174441635,1.0050273791540787,0.03975363941769317
frozenset({'Cords'}),frozenset({'Peacoat'}),0.11983887210473314,0.12185297079556898,0.015105740181268883,0.12605042016806722,1.034446836585874,0.0005030175985169111,1.0048028507243008,0.0378337147215867
frozenset({'Peacoat'}),frozenset({'Cords'}),0.12185297079556898,0.11983887210473314,0.015105740181268883,0.12396694214876035,1.034446836585874,0.0005030175985169111,1.0047122308993142,0.03792048929663621
frozenset({'Puffer'}),frozenset({'Trench Coat'}),0.1309164149043303,0.1339375629405841,0.01812688821752266,0.13846153846153847,1.0337767495662233,0.000592262656318298,1.0052510430153934,0.03759495300630883
frozenset({'Trench Coat'}),frozenset({'Puffer'}),0.1339375629405841,0.1309164149043303,0.01812688821752266,0.13533834586466167,1.0337767495662233,0.000592262656318298,1.005114059284557,0.03772609819121456
frozenset({'Chinos'}),frozenset({'Parka'}),0.12386706948640483,0.12588116817724068,0.016112789526686808,0.13008130081300814,1.0333658536585366,0.0005202581210467239,1.0048281898523308,0.03685344827586214
frozenset({'Parka'}),frozenset({'Chinos'}),0.12588116817724068,0.12386706948640483,0.016112789526686808,0.128,1.0333658536585366,0.0005202581210467239,1.0047395992128385,0.03693836405529961
frozenset({'Peacoat'}),frozenset({'Henley'}),0.12185297079556898,0.14400805639476336,0.01812688821752266,0.14876033057851243,1.0330000577934464,0.0005790787273249123,1.0055827687012975,0.03637869520897059
frozenset({'Henley'}),frozenset({'Peacoat'}),0.14400805639476336,0.12185297079556898,0.01812688821752266,0.1258741258741259,1.0330000577934464,0.0005790787273249123,1.004600201409869,0.037320261437908654
frozenset({'Chinos'}),frozenset({'Trench Coat'}),0.12386706948640483,0.1339375629405841,0.017119838872104734,0.13821138211382114,1.0319090408949203,0.0005293854565036824,1.004959243002907,0.03529411764705878
frozenset({'Trench Coat'}),frozenset({'Chinos'}),0.1339375629405841,0.12386706948640483,0.017119838872104734,0.12781954887218044,1.0319090408949203,0.0005293854565036824,1.0045317220543808,0.035704514363885054
frozenset({'Pullover'}),frozenset({'Denim'}),0.13494461228600202,0.23867069486404835,0.03323262839879154,0.2462686567164179,1.0318344983941052,0.0010253040163318433,1.0100804642397774,0.03566514975129636
frozenset({'Denim'}),frozenset({'Pullover'}),0.23867069486404835,0.13494461228600202,0.03323262839879154,0.13924050632911392,1.0318344983941052,0.0010253040163318433,1.0049908180794975,0.040524290524290435
frozenset({'Tracksuit Bottoms'}),frozenset({'Denim'}),0.1228600201409869,0.23867069486404835,0.030211480362537766,0.24590163934426232,1.0302967420626687,0.0008883939844774452,1.0095888611585446,0.03352468427095294
frozenset({'Denim'}),frozenset({'Tracksuit Bottoms'}),0.23867069486404835,0.1228600201409869,0.030211480362537766,0.12658227848101267,1.0302967420626687,0.0008883939844774452,1.0042617160704643,0.03862433862433864
frozenset({'Slim-Fit'}),frozenset({'Windbreaker'}),0.14602215508559918,0.1339375629405841,0.02014098690835851,0.13793103448275865,1.0298159191081153,0.000583135320861336,1.0046324269889224,0.03390330188679242
frozenset({'Windbreaker'}),frozenset({'Slim-Fit'}),0.1339375629405841,0.14602215508559918,0.02014098690835851,0.15037593984962405,1.029815919108115,0.000583135320861336,1.0051243661381886,0.03343023255813951
frozenset({'Flannel'}),frozenset({'Oxford Cloth'}),0.13595166163141995,0.13695871097683787,0.019133937562940583,0.14074074074074072,1.0276143790849672,0.0005141732307420814,1.0044015001562663,0.031100478468899434
frozenset({'Oxford Cloth'}),frozenset({'Flannel'}),0.13695871097683787,0.13595166163141995,0.019133937562940583,0.13970588235294115,1.027614379084967,0.0005141732307420814,1.004363880496811,0.031136768408769798
frozenset({'Mandarin Collar'}),frozenset({'Joggers'}),0.11681772406847936,0.1510574018126888,0.01812688821752266,0.15517241379310345,1.027241379310345,0.0004807063340665635,1.0048708305074296,0.03002660585328778
frozenset({'Joggers'}),frozenset({'Mandarin Collar'}),0.1510574018126888,0.11681772406847936,0.01812688821752266,0.12000000000000002,1.027241379310345,0.0004807063340665635,1.0036162226494554,0.031237643337287516
frozenset({'Polo'}),frozenset({'High-Waisted'}),0.11983887210473314,0.1309164149043303,0.016112789526686808,0.13445378151260504,1.0270200387847446,0.00042391402455658686,1.0040868604503368,0.029891304347825935
frozenset({'High-Waisted'}),frozenset({'Polo'}),0.1309164149043303,0.11983887210473314,0.016112789526686808,0.12307692307692307,1.0270200387847446,0.00042391402455658686,1.0036925142665325,0.03027230590961746
frozenset({'Oxford Cloth'}),frozenset({'Coach'}),0.13695871097683787,0.12890231621349446,0.01812688821752266,0.1323529411764706,1.0267693014705883,0.0004725931469937092,1.003976991482752,0.030208738493452608
frozenset({'Coach'}),frozenset({'Oxford Cloth'}),0.12890231621349446,0.13695871097683787,0.01812688821752266,0.140625,1.026769301470588,0.0004725931469937092,1.0042662272269522,0.029929351316634545
frozenset({'Cardigan'}),frozenset({'Pleated'}),0.1299093655589124,0.13595166163141995,0.01812688821752266,0.13953488372093026,1.026356589147287,0.00046549410830496254,1.0041642851310526,0.02951388888888889
frozenset({'Pleated'}),frozenset({'Cardigan'}),0.13595166163141995,0.1299093655589124,0.01812688821752266,0.13333333333333333,1.0263565891472868,0.00046549410830496254,1.0039507320474088,0.02972027972027972
frozenset({'Puffer'}),frozenset({'Pullover'}),0.1309164149043303,0.13494461228600202,0.01812688821752266,0.13846153846153847,1.0260619977037888,0.0004604233663844312,1.0040821464537475,0.02922621346723329
frozenset({'Pullover'}),frozenset({'Puffer'}),0.13494461228600202,0.1309164149043303,0.01812688821752266,0.13432835820895522,1.0260619977037888,0.0004604233663844312,1.0039413827829289,0.029362307592808303
frozenset({'Peacoat'}),frozenset({'Cargo Pants'}),0.12185297079556898,0.12890231621349446,0.016112789526686808,0.1322314049586777,1.0258264462809918,0.0004056593536426699,1.003836378458735,0.028669724770642276
frozenset({'Leather'}),frozenset({'Coach'}),0.12185297079556898,0.12890231621349446,0.016112789526686808,0.1322314049586777,1.0258264462809918,0.0004056593536426699,1.003836378458735,0.028669724770642276
frozenset({'Cargo Pants'}),frozenset({'Peacoat'}),0.12890231621349446,0.12185297079556898,0.016112789526686808,0.125,1.0258264462809918,0.0004056593536426699,1.003596604805064,0.028901734104046315
frozenset({'Coach'}),frozenset({'Leather'}),0.12890231621349446,0.12185297079556898,0.016112789526686808,0.125,1.0258264462809918,0.0004056593536426699,1.003596604805064,0.028901734104046315
frozenset({'Parka'}),frozenset({'Chambray'}),0.12588116817724068,0.13293051359516617,0.017119838872104734,0.136,1.023090909090909,0.0003863905343446418,1.0035526463018911,0.025820005421523427
frozenset({'Chambray'}),frozenset({'Parka'}),0.13293051359516617,0.12588116817724068,0.017119838872104734,0.12878787878787878,1.023090909090909,0.0003863905343446418,1.0033363982661236,0.026029924164787846
frozenset({'Coach'}),frozenset({'Cardigan'}),0.12890231621349446,0.1299093655589124,0.017119838872104734,0.1328125,1.0223473837209303,0.0003742207537353638,1.0033477586347677,0.025093505610336738
frozenset({'Cardigan'}),frozenset({'Coach'}),0.1299093655589124,0.12890231621349446,0.017119838872104734,0.13178294573643412,1.0223473837209303,0.0003742207537353638,1.0033178679326715,0.025122549019607962
frozenset({'Cuban Collar'}),frozenset({'Pullover'}),0.11681772406847936,0.13494461228600202,0.016112789526686808,0.13793103448275862,1.0221307256819352,0.00034886704413269326,1.0034642497482376,0.024515393386544904
frozenset({'Pullover'}),frozenset({'Cuban Collar'}),0.13494461228600202,0.11681772406847936,0.016112789526686808,0.11940298507462686,1.0221307256819352,0.00034886704413269326,1.002935804871388,0.02502910360884736
frozenset({'Leather'}),frozenset({'Slim-Fit'}),0.12185297079556898,0.14602215508559918,0.01812688821752266,0.14876033057851243,1.0187517811342266,0.00033365481837109925,1.003216691598471,0.02096075433231422
